Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f83138647f1806b356c7ea672ca63c5aaf00d80b82d175092ecbbf4f95c7ac61,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.506009,53.201087,On or near PARK AVENUE,E01018749,Cheshire West and Chester 035D,Unable to prosecute suspect
1faa0043c458595a57d39802598e6d6d35911e3a32dc71ce61ac41b50fe07b03,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.580166,53.328049,On or near Petrol Station,E01018721,Cheshire West and Chester 003C,Unable to prosecute suspect
96c4512f95e6810c8c5001bb526bf9a0cc0fd6a7f11657a7a93ca918ea0a836f,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.531871,53.402153,On or near WELL FARM CLOSE,E01012555,Warrington 014D,Investigation complete; no suspect identified
cfae99f750b87ecb2d4e04d7896ccddaa4239d5d3210ef2d891e74ce200387a8,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.574128,53.075964,On or near SHORES LANE,E01018444,Cheshire East 049A,Investigation complete; no suspect identified
aae5efd6c4e6c13dadb65294a1f3a88844f937aecfd39aa9efe2ef4bd16e2922,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.558738,53.388763,On or near DAVENPORT AVENUE,E01012506,Warrington 020C,Unable to prosecute suspect
a74086873fe352ed21437dba04b31aee3f834d078d3a5f5d047bfcf2164c96fc,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.712942,53.373083,On or near NORLAND STREET,E01012413,Halton 003D,Investigation complete; no suspect identified
1d1fe679280dbf5ff6a924d59429f8d68704887092d73d4d46d3a0edd0525349,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.892704,53.193719,On or near Nightclub,E01018326,Cheshire West and Chester 034A,Unable to prosecute suspect
b3c22163ffc9efaca062207e907335eac5bb17a3fb696bef9282abccbf406503,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.564135,53.409115,On or near RUISLIP COURT,E01012546,Warrington 008F,Unable to prosecute suspect
18e5b02dec7dea0c1333c509a3a8d03df68376c5e1b53819c48f2228f0e2c27a,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.519203,53.194144,On or near NEW ROAD,E01018746,Cheshire West and Chester 038C,Investigation complete; no suspect identified
49f17604b3d34fab914b3ba2ceb03f2b27815206e1a41ea5af4c24edd7850c9c,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.120706,53.343862,On or near VARDEN ROAD,E01018657,Cheshire East 002A,Investigation complete; no suspect identified
605e3e646c8cc45b595ca3090133b722355e4a9df9f8b1ddbd231e7132ec375e,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.455658,53.057870,On or near HUNTERSFIELD,E01018495,Cheshire East 048C,Unable to prosecute suspect
033a355b7783db5718dcedfd9c0298f3171f9c836b3959ef34ed9521567a5bc2,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.927459,53.276819,On or near ALVANLEY ROAD,E01018523,Cheshire West and Chester 008A,Unable to prosecute suspect
a8a170e904ced1a417bc1bf769472f1a3ad3f4689cfac2ce060ab306bac9dccb,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.525751,53.254593,On or near GLADSTONE STREET,E01018709,Cheshire West and Chester 020A,Suspect charged
c3613172361417055ab264be1dfe69f9ed47467359ae83324a3a575ab232d62e,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.718725,53.300508,On or near CLIFTON CRESCENT,E01018685,Cheshire West and Chester 002A,Investigation complete; no suspect identified
9621c30f7c93fbc99b1dc93bb753cc4360f7f3c2bbdfb78c499c169600b7508b,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.455997,53.105520,On or near BADGER AVENUE,E01018466,Cheshire East 036D,Unable to prosecute suspect
11198beff0aa6842082448273329fb021753ba75da123cb4d3e6a5b3c6651873,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.591071,53.398890,On or near WEST STREET,E01033303,Warrington 017G,Unable to prosecute suspect
be8932cf6f23fc4a5286f599d4ca018e423090ee9d83c1ff035d94c6bbeef930,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.576343,53.342917,On or near LONDON ROAD,E01012503,Warrington 024D,Offender given a drugs possession warning
c93776a84424573e6afe8cc85972cd3b0c6296adc6cab35889bbb83ac0e51bae,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.576343,53.342917,On or near LONDON ROAD,E01012503,Warrington 024D,Offender given a drugs possession warning
1df434e26c08b44ac683274e0ac101eac9cbff3f077163c80a9d512a2878d651,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.450187,53.102728,On or near FLETCHER STREET,E01018462,Cheshire East 039A,Unable to prosecute suspect
dc8dd0a706654b081a7f193b6a35ecfbb68a1a30ecd3ddff7f1dd8a21364025b,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.892583,53.191455,On or near Shopping Area,E01018326,Cheshire West and Chester 034A,Suspect charged
ba412b01ac96b532684e7ff6a31c180983c2a21914e5f601e51a260d282ba57e,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.738039,53.336355,On or near Supermarket,E01012428,Halton 012C,Suspect charged
3796284dce73298a346002515d6736a7bfcdc18bd26e97d9aac4419c5f634ad6,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.507923,53.200917,On or near LYNDALE COURT,E01018749,Cheshire West and Chester 035D,Unable to prosecute suspect
2c4609c5a68f8976683f8d08c63532352c6413a90005e970ca130629b60b843d,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.577423,53.377285,On or near LOUSHERS LANE,E01012505,Warrington 020B,Investigation complete; no suspect identified
10626b41b26b7fecd29966f8a024a6601aeae05acb7f93703a328ee2fb290159,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.688349,53.059160,On or near Park/Open Space,E01018481,Cheshire East 051D,Unable to prosecute suspect
bceb5599bc73fad60dfdd7539452a86b4336ebf0907b02171dc1089cd200b4a7,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.589979,53.398239,On or near FORSTER STREET,E01033303,Warrington 017G,Unable to prosecute suspect
d11ac80a4abdcb5fc6801958110aa3aae9aba9edc4cea55cddcd5f10a7a1d219,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.555914,53.275769,On or near ALAMEIN ROAD,E01018672,Cheshire West and Chester 012B,Suspect charged
d9074cbfffa794881ce15e830f1e0201b120adf9b7982cf67577836f8609be77,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.523301,53.187681,On or near GRANVILLE STREET,E01018731,Cheshire West and Chester 042A,Investigation complete; no suspect identified
9112a53014b9fcdc3d3f4c1ceaa889b9eab4719927eb494135855419c46743a9,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.679272,53.241628,On or near ASHTON ROAD,E01018684,Cheshire West and Chester 015A,Investigation complete; no suspect identified
4c87883dc225a689939a012b2ea2cf44a8303bfe4a84ce54bd46833a977f27a1,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.455938,53.102742,On or near OXFORD STREET,E01018466,Cheshire East 036D,Unable to prosecute suspect
4bcb930087721013d58ebf5be97d9b42f32f24debc24807dfd4b67a1826da61a,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.883314,53.190553,On or near UNION STREET,E01018326,Cheshire West and Chester 034A,Investigation complete; no suspect identified
c274d88f505b08ab381fa6aef5dfa146455648f00443f8831f9788cf08dd0371,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.512212,53.068427,On or near IMPERIAL COURT,E01018451,Cheshire East 047A,Investigation complete; no suspect identified
1711586e74e54e77f87141ca8c702937e8fcfb5f493565d4e377426e4a6bac9e,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.449081,53.098337,On or near CASTLE STREET,E01018467,Cheshire East 036E,Investigation complete; no suspect identified
e2aea01121e4941547346d7b0a6e2e2e3761fee4f3777202d7e236e36513b83b,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.466190,53.089480,On or near READESDALE AVENUE,E01018512,Cheshire East 044C,Unable to prosecute suspect
609852ea40e2548629ab0780e85142a3d0d677a4c4e29e7ec9870907649e4f5e,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.438549,53.090717,On or near WESLEY PLACE,E01018486,Cheshire East 043A,Suspect charged
a1f0af810cc1edbbfc2d73f2d04113bad9e76d0a2d10a04a591eb7d165821c14,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.446639,53.081716,On or near ARTLE ROAD,E01018446,Cheshire East 045B,Investigation complete; no suspect identified
4b38b818909c898a3f27c37801558428b6fb3649250d2d10fb756cd85a20715c,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.438549,53.090717,On or near WESLEY PLACE,E01018486,Cheshire East 043A,Suspect charged
e625ce8c950ed9c4a07b9af2ffe4e3743cd424bedf0fd991df6071b12abe6e74,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.879060,53.199134,On or near Petrol Station,E01018343,Cheshire West and Chester 033C,Suspect charged
42a04b0050ae2a04aac19b5d7cb1b16b33fb82462ee072fac537c32d748e36d6,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.902071,53.209928,On or near Sports/Recreation Area,E01018374,Cheshire West and Chester 028C,Investigation complete; no suspect identified
6798627c4e01ec341b2b2cad76eddf117ed4c26e373a813f439758fccdac714d,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.438549,53.090717,On or near WESLEY PLACE,E01018486,Cheshire East 043A,Suspect charged
b9546221d1113c11d591f5c5f3f758e872a3f069fcefcc8aaa9817b44d56909a,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.535059,53.180087,On or near BEDFORD RISE,E01018740,Cheshire West and Chester 042C,Unable to prosecute suspect
aa0523149bb91f4623666778c0dbf6103f9cf2a4475cb0a024e479604de05cfd,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.438549,53.090717,On or near WESLEY PLACE,E01018486,Cheshire East 043A,Suspect charged
42920a077d64c706dd7f265e31f13b284399938391705b7acb493fda773306c0,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.455132,53.098593,On or near DUNWOODY WAY,E01018467,Cheshire East 036E,Investigation complete; no suspect identified
849a644aa184444e8706e365aeb7d42ef236a3503f860c288b5459ac4fdc4504,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.455132,53.098593,On or near DUNWOODY WAY,E01018467,Cheshire East 036E,Investigation complete; no suspect identified
eeb9ccb0e034cb6a89a8643cf5e5939a91458e8ca6bfbd458ad1f7399c73abf0,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.438549,53.090717,On or near WESLEY PLACE,E01018486,Cheshire East 043A,Suspect charged
f3d47f305633f74d227dd8406f36d42cc7c054c95923b5a14906b5ce0c4574ed,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.721096,53.372665,On or near RICHMOND STREET,E01012368,Halton 003A,Investigation complete; no suspect identified
16afc48007153cd0303b5625f5b3a56e3db01d9fc8d7f08d9b66e2eb66ceafb9,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.471601,53.098214,On or near QUEEN'S PARK DRIVE,E01018483,Cheshire East 037B,Unable to prosecute suspect
5ad0ca6d115c15e3c7d2a892e1e7627ad41de69db045cb85c8093748e4c939ac,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.466185,53.272450,On or near GROVE AVENUE,E01018704,Cheshire West and Chester 017A,Investigation complete; no suspect identified
d1d25f2a27a90b86210a72af4d77c533baa305d048551ba316578db9c6804c99,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.886486,53.191240,On or near FOREGATE STREET,E01018326,Cheshire West and Chester 034A,Investigation complete; no suspect identified
b3cd0ed7f0d515b187ea488ce132ecf7d3bfa0e1a650873c450f665174ee960f,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.508043,53.261699,On or near Parking Area,E01018714,Cheshire West and Chester 018B,Investigation complete; no suspect identified
96760d368dd41a01dffdb684d38b1c29234fe219ca8c89a7e919ea4edfa4881b,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.458079,53.101844,On or near DALE WAY,E01018466,Cheshire East 036D,Unable to prosecute suspect
0724b98334995d69f0191c93954ba26d186328f45e7fcb3aeb86d72845165e2d,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.456351,53.092412,On or near CLYDESDALE AVENUE,E01018488,Cheshire East 043C,Further investigation is not in the public interest
25a606eeb478336cb6e24bd0d619efbf7471b5047f09aa47330662aaa7a72888,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.775485,53.263028,On or near Petrol Station,E01018695,Cheshire West and Chester 015B,Suspect charged
f2dd6bae47d558aeae8b1107baa477c084bb70838e3567493e3498e9136a2ad5,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.603741,53.428040,On or near BROWNING DRIVE,E01012468,Warrington 003B,Unable to prosecute suspect
26653b1182dc53f37dcb6982db73afb9b2df2b50d8cb2662c0541c82f7953226,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.682783,53.318131,On or near RUSHFIELD CRESCENT,E01012439,Halton 015E,Unable to prosecute suspect
a82784c941062ee564e5ad02d9f627d7ebad1f3e0424a4392809ac03ab5fb2c5,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.610204,53.391747,On or near COLLIN STREET,E01033302,Warrington 018G,Unable to prosecute suspect
afedd8f0757b991eb6993cba2b1bd689801bac59fa1a12d5aa709385a618d99f,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.432506,53.190733,On or near SANDERSON WAY,E01018422,Cheshire East 025D,Suspect charged
9bf578ea0261975a62fec5feef455c2ba4349b39715f2d505b273bae1ed06379,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.552226,53.383948,On or near PICHAEL NOOK,E01012504,Warrington 020A,Unable to prosecute suspect
38fb6c396dcc7b50df08f11a01af76fd8e64b0bf8ebc7f0738bf10a4f92f53f6,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.632183,53.405574,On or near GARWOOD CLOSE,E01012569,Warrington 010E,Unable to prosecute suspect
d50c05965a867b2cc5e145b6146dcaf4b8b3adb408461dd8e26d26e642ecee06,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.618124,53.411112,On or near NEWBOROUGH CLOSE,E01012564,Warrington 010B,Unable to prosecute suspect
1653b09aa5f398395dde0b9b178914f2870cf0a9641028ecf504a7946e1279d8,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.831639,53.220976,On or near GRINDLEY BANK,E01018358,Cheshire West and Chester 022E,Investigation complete; no suspect identified
7c15fa4063e6e9c3f145205935bc6264042935ab69e3605e6b636f51b4eb7027,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.649323,53.433670,On or near EASTWOOD ROAD,E01012467,Warrington 003A,Unable to prosecute suspect
ff5dc3ff8ffcfb3870427d05d95c326826f99b6103e9c59ef2c99f01a8e617f5,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.916722,53.203254,On or near ST CHAD'S ROAD,E01018315,Cheshire West and Chester 031C,Investigation complete; no suspect identified
dedfef711a2fa61c10ae435e4d418176585c69845097b54edfcf5910a39e7382,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.889629,53.181823,On or near OVERLEIGH COURT,E01018342,Cheshire West and Chester 043F,Suspect charged
505fae4b9c70579fae3451b11cf4edd32e44bd02f0dab9a66b55d0308d34c2f9,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.720888,53.334536,On or near ADDERLEY CLOSE,E01012405,Halton 011E,Investigation complete; no suspect identified
e11c4954a59b9d8d5b29deb8dfa5e172d1658d70d59789834e4ec0c3b9e8ab2e,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.441503,53.088972,On or near Supermarket,E01018486,Cheshire East 043A,Investigation complete; no suspect identified
eecd0aa20e508e198aba94aeb5e4afe769cdcc0193c4dad1e7dce2f622005955,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.733354,53.342496,On or near GRANVILLE STREET,E01012430,Halton 012E,Investigation complete; no suspect identified
d9747470f2778a3c03e20b22ad1346be5fe7e6f4ba1bb035d3f3fcefe0d39dad,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.892398,53.268260,On or near BUCKINGHAM GARDENS,E01018553,Cheshire West and Chester 011E,Investigation complete; no suspect identified
16bedd05443022ccb590ff967847c16f8d978a0a13ec7336cd5a5533e4f119d8,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.879099,53.263217,On or near Supermarket,E01018551,Cheshire West and Chester 011C,Investigation complete; no suspect identified
e4f1b4a6be212cd5a9dd5e7ffe60420ec379be8a9fc643935222383f1e6b9c25,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.576211,53.395511,On or near Petrol Station,E01012479,Warrington 017A,Unable to prosecute suspect
47f3bd6d75f2d30b94829ef1ec8a821c0752b7cfec4cb2c6612a2501b1475f09,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.674851,53.320558,On or near TRURO CLOSE,E01012437,Halton 015D,Unable to prosecute suspect
6184d2e434e529e60c66441661c901e1eb9d8b0753bded49bb97154815756d77,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.712942,53.373083,On or near NORLAND STREET,E01012413,Halton 003D,Investigation complete; no suspect identified
b5ccc86bac350e9cb9e863ced53aafda4146fbc391cdedd913d5d77219d5b905,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.881664,53.266883,On or near Shopping Area,E01018551,Cheshire West and Chester 011C,Unable to prosecute suspect
39ca2f6dfc2f7ea0448e230e9477fe1b1586722cbefdc654190f896fd5d6ccf3,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.774013,53.378122,On or near BECHERS,E01012420,Halton 004D,Further investigation is not in the public interest
998524711733fc0f98bf94e505cbf7927aa9c61338417462e4af4be793fb2241,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.122208,53.249416,On or near GOATHLAND WAY,E01018640,Cheshire East 021D,Unable to prosecute suspect
0d01b64107a7e6be94d41249539585d7eb665f969798dbc3803ff47721b1be21,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.437221,53.104017,On or near WAINE STREET,E01018463,Cheshire East 035A,Unable to prosecute suspect
8098eca680aaaa0d09e69adbdab8db78c6353f66217cc061fb42c34c5b4f2174,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.520175,53.263238,On or near BOWLING GREEN COURT,E01018713,Cheshire West and Chester 018A,Unable to prosecute suspect
153cbe2fa65ab8a3ea03866720779ae889b1b2a1123f7e82a06c90203944d733,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.378460,53.129352,On or near TELFORD GARDENS,E01018443,Cheshire East 031D,Investigation complete; no suspect identified
9a8deb87246a2afa6cb2442c012ceeff1d4e6f9e0d49733146668a1a02d775e9,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.306947,53.108389,On or near SANDBACH ROAD,E01018418,Cheshire East 033C,Unable to prosecute suspect
5186c68e4cf4fefe77565576ab4a41655850b025937dc08daf2260d1e9d03238,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.477754,53.071285,On or near MEADOW VIEW,E01018491,Cheshire East 046B,Unable to prosecute suspect
bf3cbd9c713dfa5d1121f29e649c0a5d605c87a2d67bdce09cfc711249d2677a,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.741071,53.365711,On or near MASEFIELD AVENUE,E01012424,Halton 007C,Investigation complete; no suspect identified
b7a1579beea4cff65b033badd72aec354eeb42f00ca2a550cf3137910b275d91,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.565963,53.408549,On or near NORTHOLT COURT,E01012546,Warrington 008F,Unable to prosecute suspect
f4578d6b019f6b619581581f6bf6ba12707d8a7235145ff0b1212287dfae41d0,2020-07,Cheshire Constabulary,Cheshire Constabulary,-3.061566,53.288429,On or near BRIDGE COURT,E01018534,Cheshire West and Chester 001A,Investigation complete; no suspect identified
da699f04706a59ebd05632ebfe94b6549701bf7a7d9d0d8f811004e64fbe20ef,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.902071,53.209928,On or near Sports/Recreation Area,E01018374,Cheshire West and Chester 028C,Unable to prosecute suspect
0fc071969731c270cdcd139b1269c3324b3ecad73c82e48ef020a5526c86138f,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.810041,53.271733,On or near PINEWOOD CLOSE,E01018338,Cheshire West and Chester 022D,Further investigation is not in the public interest
2e01a8d56324a41c718c5b9d062e8370d755956e263572403d1079982715f439,2020-07,Cheshire Constabulary,Cheshire Constabulary,-3.042684,53.294160,On or near Petrol Station,E01018535,Cheshire West and Chester 001B,Investigation complete; no suspect identified
dad3db8196c6f6133e7be084ffed4c7ea75668b56b0d805bd535afb3913896af,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.750320,53.382337,On or near CLEADON WAY,E01012374,Halton 002A,Investigation complete; no suspect identified
818c81538f0b95f277257acc9e8f77ac208cd5bcc72ad174193c8a3fb7f75b04,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.442042,53.188128,On or near ASHFIELD STREET,E01018422,Cheshire East 025D,Unable to prosecute suspect
0b91f6645eebfdc12fec4979a70cd5d49a0875433ddd8a85cef40dcace610201,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.920388,53.275795,On or near SINGLETON ROAD,E01018539,Cheshire West and Chester 010C,Unable to prosecute suspect
d685ac8645b4cc63fada57dbf92d198b65a747cea542fe1f9736d306da325ec7,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.878104,53.195599,On or near Parking Area,E01032930,Cheshire West and Chester 033E,Suspect charged
74e28b80fbd2ba900ab06668cee7c1e913a71db35882a3d82c987e927e851ab3,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.547703,53.183670,On or near QUANTOCK CLOSE,E01018738,Cheshire West and Chester 040B,Unable to prosecute suspect
372dcc1cbed10d581ae45b19c02587716c841d3aea4bb1c3d260de9d5ba0c539,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.943720,53.214361,On or near GREEN LANE,E01018366,Cheshire West and Chester 025B,Investigation complete; no suspect identified
1b7dd369746145449949032c697721610a31a04939878d33ae37035573882db1,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.511091,53.264572,On or near Parking Area,E01018714,Cheshire West and Chester 018B,Investigation complete; no suspect identified
b738f5e0c3979575cc6bcee86c40d72aa08b1fde10f052498c870bf1e643181e,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.668548,53.320728,On or near THE HOVE,E01012438,Halton 014D,Investigation complete; no suspect identified
9f77a6c66d5db54355008e1a62ae1375e4b09782c5189a666f167f582e83b142,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.573125,53.368398,On or near Sports/Recreation Area,E01012451,Warrington 023B,Unable to prosecute suspect
db03f5612fda95195cf771d38353efa480601a54799889145e199794e34ebad8,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.908540,53.279985,On or near Further/Higher Educational Building,E01018525,Cheshire West and Chester 007C,Suspect charged
b874d9ac2f582658b4fddf98f02415f3cd59d9944a6c1f2ae020e014af75288d,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.602185,53.390358,On or near CROSFIELD STREET,E01033302,Warrington 018G,Investigation complete; no suspect identified
fbeae2552be9cba92732588f0eb0dc96d46f5c5c268f0457ba8128077bd31e83,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.514985,53.069430,On or near THE CRESCENT,E01018451,Cheshire East 047A,Unable to prosecute suspect
6502b22498e9b1465409d1533ba9d3a10b0df5346e462591ba43b839746d5c02,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.520842,53.067454,On or near Parking Area,E01033373,Cheshire East 050F,Suspect charged
3b675a7611d2957c6b2586e0cd170991dd1583d370e84604297c2927142c51e8,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.605162,53.396671,On or near PIERPOINT STREET,E01012454,Warrington 013B,Investigation complete; no suspect identified
54be96d0e2a4dba0a19b10bbcbe948cebcd805d7a447a7cce36dffc4265a90b2,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.593190,53.391248,On or near WESTMINSTER PLACE,E01033300,Warrington 018F,Suspect charged
51efd053c304e207f561f32cc48e9a48e47ed1d56d13b0f5e1a8e0b6f4b89dc7,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.708262,53.338342,On or near Supermarket,E01012402,Halton 011C,Investigation complete; no suspect identified
c4ca181f19135a36c4e2e2b57bb92198e281b61f9c4b9d9f22e5696910681cfb,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.227968,53.305180,On or near DUKE STREET,E01018573,Cheshire East 012B,Investigation complete; no suspect identified
37a2c6e4d344b27fe88d4e505aa49b00e566c5157f1ca294c72eea991e5051dd,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.879060,53.199134,On or near Petrol Station,E01018343,Cheshire West and Chester 033C,Investigation complete; no suspect identified
cd4c14132739a293e0e67d62d678ba58e568835cb3261e62116c9a6d50c96208,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.227968,53.305180,On or near DUKE STREET,E01018573,Cheshire East 012B,Investigation complete; no suspect identified
c138d07be4b940b6e3a2df8f255897a1303248b0de247844426f9242b6a5b221,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.576963,53.394402,On or near ROBSON STREET,E01012479,Warrington 017A,Unable to prosecute suspect
732780f4ee6fb366631e9c3f6018f9c69dcab362c5116e10b8c42f9df566933e,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.632382,53.385528,On or near GEORGE ROAD,E01012495,Warrington 016A,Unable to prosecute suspect
47ea8cefca4743f0dca5d4066098f770773132fb13e2194541b6b2052ef574cf,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.921281,53.262224,On or near WHITEBEAM AVENUE,E01018527,Cheshire West and Chester 016B,Investigation complete; no suspect identified
c243e95e22338bb00724693e8e926ab8f48db7c1a9129ad2d23da3d63f79a671,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.552815,53.079589,On or near CHESTER ROAD,E01018444,Cheshire East 049A,Unable to prosecute suspect
bf24de63da368d69b7fe65a44d96ed791c31fafb8157e1645d471c074851f955,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.383705,53.146046,On or near DALTON COURT,E01018436,Cheshire East 030A,Unable to prosecute suspect
f13f15a004b767ed7460a0cb0910eb787abfef77e6166b61604aba5488f8ddab,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.366075,53.143980,On or near CREWE ROAD,E01018435,Cheshire East 032D,Investigation complete; no suspect identified
a94863b1a4a7e237a25f5a890ca94f7847b5913d22b4d202f594d8b939f0fdee,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.821787,53.268066,On or near Petrol Station,E01018337,Cheshire West and Chester 022C,Investigation complete; no suspect identified
f4845f70224fde78b2688b78edf4fc9e50a78a47071f0c03be4352058a767a53,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.214862,53.354759,On or near REDESMERE ROAD,E01018592,Cheshire East 004B,Unable to prosecute suspect
c9ff978e2240d6ad77d0e76cb91fe51a45088e63314ed4182fe3ee58826d02f4,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.582482,53.383391,On or near CLIFTON STREET,E01012511,Warrington 017E,Unable to prosecute suspect
12803613a106c77a2c933dd413a2560a28cc9621c423af8eb97a52d2d11019db,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.584572,53.398778,On or near MARSH HOUSE LANE,E01033303,Warrington 017G,Unable to prosecute suspect
596df4e7cf2703ca732c3815c2b84b8912c3f8479702dfd92eb3d998392b9ae7,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.989061,53.301224,On or near BENTY HEATH LANE,E01018569,Cheshire West and Chester 004B,Unable to prosecute suspect
